occurrenceID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q006_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,62,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,50.96,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,26,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q005_012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,39,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q006_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,33.32,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q007_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q008_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,54,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q009_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,36,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q010_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,42,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q011_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,58,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q012_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,54,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q013_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,53,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q014_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,50,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q015_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q015,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,33,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q016_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,58.41,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q017_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,53,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q018_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,58,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q019_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,36,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q020_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_HORIZONTAL_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,49,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q007_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,24.75,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q008_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,32.67,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q009_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,52.92,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q010_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q011_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7.92,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q012_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,15,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q013_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,19,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q014_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,39,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q015_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q015,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,46.53,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q016_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,24.75,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q017_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,31.68,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q018_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,21.78,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q019_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,32.67,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q020_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,42,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q005_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q010_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q002_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,27.72,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,25.2,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q004_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,38.8,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q005_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,24.5,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q016_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,7.92,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q017_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,9,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q018_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_OVERHANG_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q006_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,27.72,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q007_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,16.4,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q008_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,30,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q009_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q010_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17.82,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q011_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q011,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,36.66,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q012_003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q012,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,26.97,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q013_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q013,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17.64,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q014_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q014,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,33.84,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q015_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q015,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22.56,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q016_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q016,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,35.52,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q017_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q017,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,38.22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q018_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q018,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,26.04,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q019_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q019,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,34.65,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q020_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_CAVEFLOOR_Q020,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,40.59,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q001_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,18,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,56,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q003_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_HORIZONTAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,20.37,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,17.46,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q002_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.96,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q005_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.95,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q001_010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q001,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q002_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,31,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q003_004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,21.16,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10.56,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q003_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q003,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,8.73,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q004_009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,12.74,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q005_008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,61.44,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q004_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q004,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,38.22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q006_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,44.1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q007_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q009_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q009,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,0.98,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q005_011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q005,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,26,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q006_006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q006,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,14.7,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q007_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,2.88,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q010_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q010,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,1.94,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q007_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q007,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,38.22,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q008_005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,57.42,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q008_007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_CAVEFLOOR_Q008,cover,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/,10,percentage,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
